,CPU_count,CPU_vendor_id,CPU_GHz,core_architecture,memory_available_B,swap_free_B,os,model_name,nb_samples,nb_preds
136,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,RidgeCV,2000,500
137,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,RidgeCV,2000,2000
138,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,RidgeClassifier,20,20
139,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,RidgeClassifier,500,20
140,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,RidgeClassifier,500,500
141,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,RidgeClassifier,2000,20
142,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,RidgeClassifier,2000,500
143,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,RidgeClassifier,2000,2000
144,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,RidgeClassifierCV,20,20
145,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,RidgeClassifierCV,500,20
146,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,RidgeClassifierCV,500,500
147,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,RidgeClassifierCV,2000,20
148,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,RidgeClassifierCV,2000,500
149,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,RidgeClassifierCV,2000,2000
150,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,SGDClassifier,20,20
151,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,SGDClassifier,500,20
152,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,SGDClassifier,500,500
153,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,SGDClassifier,2000,20
154,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,SGDClassifier,2000,500
155,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,SGDClassifier,2000,2000
156,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,SGDOneClassSVM,20,20
157,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,SGDOneClassSVM,500,20
158,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,SGDOneClassSVM,500,500
159,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,SGDOneClassSVM,2000,20
160,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,SGDOneClassSVM,2000,500
161,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,SGDOneClassSVM,2000,2000
162,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,SGDRegressor,20,20
163,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,SGDRegressor,500,20
164,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,SGDRegressor,500,500
165,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,SGDRegressor,2000,20
166,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,SGDRegressor,2000,500
167,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,SGDRegressor,2000,2000
168,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,TheilSenRegressor,20,20
169,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,TheilSenRegressor,500,20
170,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,TheilSenRegressor,500,500
171,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,TheilSenRegressor,2000,20
172,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,TheilSenRegressor,2000,500
173,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,TheilSenRegressor,2000,2000
174,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,TweedieRegressor,20,20
175,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,TweedieRegressor,500,20
176,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,TweedieRegressor,500,500
177,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,TweedieRegressor,2000,20
178,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,TweedieRegressor,2000,500
179,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,TweedieRegressor,2000,2000
