,CPU_count,CPU_vendor_id,CPU_GHz,core_architecture,memory_available_B,swap_free_B,os,model_name,nb_samples,nb_preds
111,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LogisticRegressionCV,2000,20
112,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LogisticRegressionCV,2000,500
113,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LogisticRegressionCV,2000,2000
114,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,ModifiedHuber,20,20
115,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,ModifiedHuber,500,20
116,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,ModifiedHuber,500,500
117,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,ModifiedHuber,2000,20
118,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,ModifiedHuber,2000,500
119,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,ModifiedHuber,2000,2000
120,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,MultiTaskElasticNet,20,20
121,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,MultiTaskElasticNet,500,20
122,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,MultiTaskElasticNet,500,500
123,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,MultiTaskElasticNet,2000,20
124,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,MultiTaskElasticNet,2000,500
125,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,MultiTaskElasticNet,2000,2000
126,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,MultiTaskElasticNetCV,20,20
127,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,MultiTaskElasticNetCV,500,20
128,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,MultiTaskElasticNetCV,500,500
129,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,MultiTaskElasticNetCV,2000,20
130,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,MultiTaskElasticNetCV,2000,500
131,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,MultiTaskElasticNetCV,2000,2000
132,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,MultiTaskLasso,20,20
133,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,MultiTaskLasso,500,20
134,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,MultiTaskLasso,500,500
135,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,MultiTaskLasso,2000,20
136,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,MultiTaskLasso,2000,500
137,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,MultiTaskLasso,2000,2000
138,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,MultiTaskLassoCV,20,20
139,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,MultiTaskLassoCV,500,20
140,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,MultiTaskLassoCV,500,500
141,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,MultiTaskLassoCV,2000,20
142,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,MultiTaskLassoCV,2000,500
143,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,MultiTaskLassoCV,2000,2000
144,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,OrthogonalMatchingPursuit,20,20
145,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,OrthogonalMatchingPursuit,500,20
146,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,OrthogonalMatchingPursuit,500,500
147,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,OrthogonalMatchingPursuit,2000,20
148,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,OrthogonalMatchingPursuit,2000,500
149,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,OrthogonalMatchingPursuit,2000,2000
150,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,OrthogonalMatchingPursuitCV,20,20
151,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,OrthogonalMatchingPursuitCV,500,20
152,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,OrthogonalMatchingPursuitCV,500,500
153,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,OrthogonalMatchingPursuitCV,2000,20
154,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,OrthogonalMatchingPursuitCV,2000,500
155,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,OrthogonalMatchingPursuitCV,2000,2000
156,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,PassiveAggressiveClassifier,20,20
157,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,PassiveAggressiveClassifier,500,20
158,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,PassiveAggressiveClassifier,500,500
159,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,PassiveAggressiveClassifier,2000,20
160,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,PassiveAggressiveClassifier,2000,500
161,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,PassiveAggressiveClassifier,2000,2000
162,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,PassiveAggressiveRegressor,20,20
163,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,PassiveAggressiveRegressor,500,20
164,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,PassiveAggressiveRegressor,500,500
165,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,PassiveAggressiveRegressor,2000,20
166,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,PassiveAggressiveRegressor,2000,500
167,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,PassiveAggressiveRegressor,2000,2000
168,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,Perceptron,20,20
169,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,Perceptron,500,20
170,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,Perceptron,500,500
171,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,Perceptron,2000,20
172,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,Perceptron,2000,500
173,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,Perceptron,2000,2000
174,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,PoissonRegressor,20,20
175,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,PoissonRegressor,500,20
176,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,PoissonRegressor,500,500
177,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,PoissonRegressor,2000,20
178,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,PoissonRegressor,2000,500
179,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,PoissonRegressor,2000,2000
180,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,QuantileRegressor,20,20
181,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,QuantileRegressor,500,20
182,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,QuantileRegressor,500,500
183,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,QuantileRegressor,2000,20
184,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,QuantileRegressor,2000,500
185,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,QuantileRegressor,2000,2000
186,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,RANSACRegressor,20,20
187,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,RANSACRegressor,500,20
188,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,RANSACRegressor,500,500
189,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,RANSACRegressor,2000,20
190,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,RANSACRegressor,2000,500
191,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,RANSACRegressor,2000,2000
192,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,Ridge,20,20
193,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,Ridge,500,20
194,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,Ridge,500,500
195,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,Ridge,2000,20
196,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,Ridge,2000,500
197,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,Ridge,2000,2000
198,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,RidgeCV,20,20
199,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,RidgeCV,500,20
200,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,RidgeCV,500,500
201,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,RidgeCV,2000,20
202,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,RidgeCV,2000,500
203,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,RidgeCV,2000,2000
204,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,RidgeClassifier,20,20
205,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,RidgeClassifier,500,20
206,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,RidgeClassifier,500,500
207,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,RidgeClassifier,2000,20
208,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,RidgeClassifier,2000,500
209,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,RidgeClassifier,2000,2000
210,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,RidgeClassifierCV,20,20
211,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,RidgeClassifierCV,500,20
212,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,RidgeClassifierCV,500,500
213,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,RidgeClassifierCV,2000,20
214,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,RidgeClassifierCV,2000,500
215,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,RidgeClassifierCV,2000,2000
216,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,SGDClassifier,20,20
217,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,SGDClassifier,500,20
218,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,SGDClassifier,500,500
219,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,SGDClassifier,2000,20
220,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,SGDClassifier,2000,500
221,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,SGDClassifier,2000,2000
222,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,SGDOneClassSVM,20,20
223,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,SGDOneClassSVM,500,20
224,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,SGDOneClassSVM,500,500
225,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,SGDOneClassSVM,2000,20
226,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,SGDOneClassSVM,2000,500
227,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,SGDOneClassSVM,2000,2000
228,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,SGDRegressor,20,20
229,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,SGDRegressor,500,20
230,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,SGDRegressor,500,500
231,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,SGDRegressor,2000,20
232,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,SGDRegressor,2000,500
233,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,SGDRegressor,2000,2000
234,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,SquaredLoss,20,20
235,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,SquaredLoss,500,20
236,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,SquaredLoss,500,500
237,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,SquaredLoss,2000,20
238,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,SquaredLoss,2000,500
239,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,SquaredLoss,2000,2000
