,CPU_count,CPU_vendor_id,CPU_GHz,core_architecture,memory_available_B,swap_free_B,os,model_name,nb_samples,nb_preds
116,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,PoissonRegressor,500,500
117,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,PoissonRegressor,2000,20
118,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,PoissonRegressor,2000,500
119,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,PoissonRegressor,2000,2000
120,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,QuantileRegressor,20,20
121,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,QuantileRegressor,500,20
122,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,QuantileRegressor,500,500
123,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,QuantileRegressor,2000,20
124,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,QuantileRegressor,2000,500
125,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,QuantileRegressor,2000,2000
126,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,Ridge,20,20
127,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,Ridge,500,20
128,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,Ridge,500,500
129,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,Ridge,2000,20
130,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,Ridge,2000,500
131,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,Ridge,2000,2000
132,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,RidgeCV,20,20
133,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,RidgeCV,500,20
134,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,RidgeCV,500,500
135,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,RidgeCV,2000,20
136,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,RidgeCV,2000,500
137,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,RidgeCV,2000,2000
138,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,RidgeClassifier,20,20
139,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,RidgeClassifier,500,20
140,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,RidgeClassifier,500,500
141,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,RidgeClassifier,2000,20
142,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,RidgeClassifier,2000,500
143,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,RidgeClassifier,2000,2000
144,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,RidgeClassifierCV,20,20
145,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,RidgeClassifierCV,500,20
146,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,RidgeClassifierCV,500,500
147,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,RidgeClassifierCV,2000,20
148,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,RidgeClassifierCV,2000,500
149,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,RidgeClassifierCV,2000,2000
150,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,SGDClassifier,20,20
151,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,SGDClassifier,500,20
152,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,SGDClassifier,500,500
153,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,SGDClassifier,2000,20
154,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,SGDClassifier,2000,500
155,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,SGDClassifier,2000,2000
156,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,SGDOneClassSVM,20,20
157,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,SGDOneClassSVM,500,20
158,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,SGDOneClassSVM,500,500
159,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,SGDOneClassSVM,2000,20
160,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,SGDOneClassSVM,2000,500
